handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_3bd475e2-084d-64b8-9376-a08b38c34d75,Product,April Cornell Denim Jacket,<p>Vintage 90's April Cornell Button Up Denim Jacket. Stitchwork leaf &amp; flower design. The 90's are always in so make a statement that the you know the 90's are here to stay with this Vintage Denim.</p>,23c3bc_964c571da0a2454fb64675dd20a8fed2~mv2.jpeg;23c3bc_e2f86dfeed704fef9446a5dfc80fa559~mv2.jpeg;23c3bc_7825128afe0d4e36a8d7a426aa6e11fd~mv2.jpeg,Designer & Vintage Clothes,,,40.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size Large</li>
	<li>Denim, with rust orange, off red and yellow stichwork</li>
	<li>Made In India</li>
	<li>Pre Owned, Perfect Condition</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp; available within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,April Cornell
product_3260a7af-f9d5-3b73-0a6b-2cd7231f6a0f,Product,Grace Knitwear Cardigan,<p>Grace Knitweaer Cardgian. Cream with black trim. Size Medium.&nbsp;Made with quality thick material that wont leave you chilly like typical cardigans when you feel the wind blow right through it as you walk outside.</p>,23c3bc_b2daeb0419af4007a0030ec461a84e69~mv2.jpeg;23c3bc_6523502b3b9545f5b3f6e91530daa5c5~mv2.jpeg;23c3bc_c33db67ea84f40eb8868eccdd9ecf3c5~mv2.jpeg,Designer & Vintage Clothes,,,20.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size Medium</li>
	<li>Cream w/ black trim&nbsp;</li>
	<li>Hook clasps instead of buttons</li>
	<li>Pre Owned, Like New Condition</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp; available within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Grace Knitwear
product_0334b5f4-4968-08cc-2266-cf54085f601c,Product,Pilar Rossi Blazer,<p>Pilar Rossi Blazer. Black with black and white stripe design. Sheek and classy look with a bold design that will make you stand out from the rest.&nbsp;Size 10.&nbsp;</p>,23c3bc_0c0ddfab756a47d28bd8b15025cc4994~mv2.jpg,Designer & Vintage Clothes,,,35.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 10</li>
	<li>100% Wool</li>
	<li>One Black button with white outline</li>
	<li>Pre Owned, Like New Condition</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp; available within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Pilar Rossi
product_f8af960f-cfd1-bb0d-1768-f90ecf3d0f5f,Product,Andrea Jovine Button Down,<p>Andrea Jovine blue and white striped button up. Super soft and comfortable fabric. Size Medium</p>,23c3bc_e3cea96ada2b4a35b0840755caa87cb6~mv2.jpeg;23c3bc_e44bf3904dda4a44afb2739a8cdac9a2~mv2.jpeg,Designer & Vintage Clothes,,,20.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size Medium</li>
	<li>Pre Owned, New w/ Tags</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp; available within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Andrea Jovine
product_e174f280-4f56-9af1-716d-f5f91af52ef6,Product,AeroSole Flats,<p>AeroSole Surgegrip Flats. Size 8.5</p>,23c3bc_7f771ad39ae745949d2fd22bd59eb279~mv2.jpg;23c3bc_62e68e57c6d448cfa67cbc299e553da1~mv2.jpg;23c3bc_6cce217a165d428fb809415932755117~mv2.jpg,Designer & Vintage Clothes;Shoes,,,20.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 8.5</li>
	<li>Surgegrip Design</li>
	<li>Style Beckon SG</li>
	<li>Pre Owned, New</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp; available within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,AeroSole
product_01a0cccc-18e2-d742-9e73-d06a1d33db27,Product,Fabiana Filippi Sweater,<p>Fabiana Filippi Lace Cutout Sweater. Charcoal Grey 3/4 sleeve. Size Large&nbsp;</p>,23c3bc_7a9043beb1604f8cabc88eac4beb0a57~mv2.jpeg;23c3bc_1f94f229913e4e8d96984d10326f4323~mv2.jpeg;23c3bc_d6d99f1e8c604aaebaa61204836f7824~mv2.jpeg;23c3bc_556f8c69108b430ab2450c66ee1c69f9~mv2.jpeg;23c3bc_535ca56150f149cebd97421029d6f191~mv2.jpg;23c3bc_f747cfd5d22a46ca819c0ec96c2df576~mv2.jpg,Designer & Vintage Clothes,,Designer,100.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size Large</li>
	<li>Charcoal Grey</li>
	<li>3/4 Sleeve</li>
	<li>Laser Lace Cutout Design</li>
	<li>Pre Owned, New</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp; available within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Fabiana Filippi
product_72d84b02-7164-89ec-8435-afc74bad8934,Product,Chicos Light Jacket,<p>Chicos 3/4 Sleeve Button Up Jacket. Light material perfect for a spring day. Sinched sides. Size 3</p>,23c3bc_6961911461a340d5921ab747f87371c3~mv2.jpeg;23c3bc_0700497e51954ff3807bc5a2b907bd40~mv2.jpeg;23c3bc_0a3a0649e0df420bb1aa9af6b65e0321~mv2.jpeg;23c3bc_3c2d5fcefce44676a05a4d5370995c38~mv2.jpeg,Designer & Vintage Clothes,,,20.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 3</li>
	<li>White with sheer design</li>
	<li>3/4 Sleeve</li>
	<li>Pre Owned, New</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp; available within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Chicos
product_bce16227-a2f5-2470-9d06-6d26f5055b57,Product,Members Only Coat,<p>Vintage Members Only Coat. Size Medium</p>,23c3bc_6522f5dc92c745268f082fe6519385d2~mv2.png;23c3bc_1c5adca7a879467a85493b45f7ef2ada~mv2.png;23c3bc_b16721e4f053419e9b5f34e83cce2014~mv2.png,Designer & Vintage Clothes,,Vintage,30.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size Medium</li>
	<li>Blue</li>
	<li>Vintage</li>
	<li>Pre Owned, Good Condition</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp; available within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Members Only
product_ed856858-8d86-554b-4c77-7535445ba140,Product,Liz Claiborne Slacks,<p>Liz Claiborne Black Slacks with Gold Pinstripes. Size 6.</p><p>New Years Eve is right around the corner and we both know you need these pants for that New Years Eve Party.&nbsp; Classy but cassual and just enough shimmer to not be too much.&nbsp;</p>,23c3bc_b3a6412d081e42e7aa464726ccbd5678~mv2.png;23c3bc_6ac6841effd54d40aeb1897284d7fa06~mv2.png;23c3bc_baeaaf1751594d8ab3c9f0298c217f17~mv2.png;23c3bc_cc305872e03344e6a2cce762ebb7f80f~mv2.jpeg,Designer & Vintage Clothes,,,20.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 6</li>
	<li>Golden Pinstripes</li>
	<li>High Waisted</li>
	<li>Straight Leg</li>
	<li>Pre Owned-Like New Condition</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp; available within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Liz Claiborne
product_0cbce7c8-1bba-21d7-8c5b-04129976ef61,Product,Aldo Heeled Sandals,<p>Aldo Black Leather Chunky Heeled Sandals. Simple leather chunky shoes are all the rage. The 90's are back baby!&nbsp; Size&nbsp;8.&nbsp;</p>,23c3bc_a7941e7bbedc439f82736cf9eaa27049~mv2.jpeg;23c3bc_c5be21b2e3a047d7b2742fe520484c94~mv2.jpeg;23c3bc_fa4a162108bc4d55bbc2ff9ddb114e17~mv2.jpeg,Designer & Vintage Clothes;Shoes,,,20.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 8</li>
	<li>Black Leather</li>
	<li>4"" Heel</li>
	<li>Pre Owned, Never worn in box</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is preferred &amp;bavailable within 1-2 business days.</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Aldo
product_1ce7e241-0a7a-8355-97b8-6dc8febeb968,Product,Audrey Brooke Heels,<p>Audrey Brooke Sloane Laser Cut Out Heels. Size 7</p>,23c3bc_2a750bd532e64f76a33e0a08086e50d1~mv2.jpeg;23c3bc_610419bde69649188cab6009f9a4592b~mv2.jpeg;23c3bc_2fe3915bf532422986fb6d84b5a1b9af~mv2.jpeg,Designer & Vintage Clothes;Shoes,,,25.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 7</li>
	<li>White &amp; Black</li>
	<li>3.5"" Heel</li>
	<li>Leather Upper</li>
	<li>Pointed Toe</li>
	<li>Pre Owned, Like New</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is available within 1-2 business days and is preferred</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Audrey Brooke
product_c74505f8-aa44-de1f-1941-ee0daf6f2a67,Product,Sympli Womens Top,<p>Sympli Womens 3/4 sleeve blouse. Size 8</p>,23c3bc_153cee8e9cdf4912b83defe675b6d9d6~mv2.png;23c3bc_c54bad3bf21840f9a09148273c317078~mv2.png,Designer & Vintage Clothes,,,25.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 8</li>
	<li>3/4 Sleeve</li>
	<li>Cinched V Neck</li>
	<li>Comfortable strechy &amp; breathable fabric</li>
	<li>Pre Owned, Like New</li>
	<li>Item goes for $144 in stores</li>
</ul>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,,,
product_73fa24cb-6ee5-8bca-b164-834283a4462e,Product,London Fog Trench Coat,<p>London Fog Womens Trench Coat with Belt. Size Large&nbsp;</p>,23c3bc_730f57dbe1ff40119251628ddf07f431~mv2.png;23c3bc_3ccd3afe30224039a8e5a6ef6f07ff40~mv2.png;23c3bc_8d0e5047ae2544d5afd27d84e2e3f223~mv2.png,Designer & Vintage Clothes,,,40.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size Large</li>
	<li>Cream</li>
	<li>Belt&nbsp;</li>
	<li>Pre Owned Like New Condition</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Local Pick Up is available within 1-2 business days and is preferred</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,London Fog
product_978624be-294d-04e8-6132-a532ffdc8cf9,Product,Christopher Banks Sweater,<p>Christopher Banks Button up Sweater. New With Tags. Size Large</p>,23c3bc_e91e90077bdb49a88b61628b04350b86~mv2.png;23c3bc_9616587400ca4b238b5c177675a47de2~mv2.png;23c3bc_7051ee36d5754cfaa74a455365c4672e~mv2.png,Designer & Vintage Clothes,,,20.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size Large</li>
	<li>New With Tags</li>
	<li>Comes with Extra Buttons</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Pick Up is available within 1-2 business days and is preferred</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Christopher Banks
product_e83cfd7c-215c-4b2f-c586-a829091db4a2,Product,Varon Purse,<p>Vintage Varon Purse. Like New Condition</p>,23c3bc_59bf888fe4f54d5a8aa99bdd6257ef07~mv2.jpeg;23c3bc_c5c22a69aac5424ea4d4f11dea2c3064~mv2.jpeg;23c3bc_b5fc03c3b6e24222a408011a16ca1c50~mv2.jpeg;23c3bc_b4f02065aee747e8ad2cdddeeb9301c6~mv2.jpeg,Designer & Vintage Clothes,,Vintage,30.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Pick Up is available within 1-2 business days and is preferred</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,,,
product_43edddc5-4b02-f9d1-144b-a564313ab38e,Product,Ann Klein Boots,<p>Ann Klein Akdraca Boots. Black Suede. Size 7.5. New with Box</p>,23c3bc_d3de562c0aa949e6b4cc1996f59aa83f~mv2.jpeg;23c3bc_eba4ebe348d34c75950af99004331175~mv2.jpeg;23c3bc_f118f7839bb5446bbdf09acfcf5a4c94~mv2.jpeg,Designer & Vintage Clothes;Shoes,,,25.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Black Suede</li>
	<li>Size 7.5</li>
	<li>1.5"" Heel</li>
	<li>New Wiith Box</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Pick Up is available within 1-2 business days and is preferred</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,
product_85490807-a13a-8aea-caee-02f43ebe4caf,Product,Maggio & Rossetto Crocodile Skin Handbag,<p>Vintage Maggi &amp; Rossetto Handbag. Crocodile skin with bronze handle. In pristine condition</p>,23c3bc_503fee00fac24a3aa18d199878f0fe88~mv2.jpeg;23c3bc_595166efed8040ff8696444d253f1723~mv2.jpeg;23c3bc_fb23c7985ad84ebb97c89052c91d195c~mv2.jpeg,Designer & Vintage Clothes,,,75.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>White Crocodile Skin</li>
	<li>Bronze Handles</li>
	<li>Designer</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Pick Up is available within 1-2 business days and is preferred</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,
product_f7945d42-6ba2-7703-667f-66aa3d8fbb31,Product,Donald J Pliner Couture Heels,<p>Donald J Pliner&nbsp;Couture Ruota Pointed Oxford Slingback Heels. Black with frosted edges.&nbsp;Womens size 6.5.</p>,23c3bc_97378a89804f4d848a4da332137422af~mv2.jpeg;23c3bc_4aa50a90ba1240d492e183fbd42cf457~mv2.jpg;23c3bc_f70c760127a94c56b8c455956c46654b~mv2.jpeg,Designer & Vintage Clothes;Shoes,,,25.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 6.5</li>
	<li>Black with frosted edge design</li>
	<li>Tassels on toe</li>
	<li>Slingback&nbsp;</li>
	<li>Made in Italy</li>
	<li>2"" Heel</li>
	<li>Pre Owned, Like New</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Pick Up is available within 1-2 business days and is preferred</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Donlad. J Pliner
product_0baa56fa-e42e-3d60-85ed-0acfb7106843,Product,Fleet Street Jacket,<p>Vintage Fleet Street Jacket. Light Winderbreaker. Womens Size Large</p>,23c3bc_ba686f9ab03f4089a5e03d8900a007bd~mv2.jpeg;23c3bc_13b3c1b3ebe448e0be1565a66098f1bd~mv2.jpeg;23c3bc_c4347c395dee49908e2d3fc2da3441da~mv2.jpeg,Designer & Vintage Clothes,,Vintage,20.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Vintage</li>
	<li>Teal</li>
	<li>Size Large</li>
	<li>New without Tags</li>
</ul>
",SHIPPING POLICY,"<p>Please allow 2-5 business days for shipping. Pick Up is available within 1-2 business days and is preferred</p>

<p>&nbsp;</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,
product_1a2d7e83-4bef-31d5-09e1-3326ee271c09,Product,Christian Dior Pea Coat,<p>Christian Dior Pea Coat. Vintage 1970's. Dark Navy wool with CD engraved gold buttons. Burgudy silk inside. Womens size 14.&nbsp;</p>,23c3bc_4e8fa1b96d754f0a98ee1bcca6374a42~mv2.jpeg;23c3bc_7f1ad180005d431cb31856c1599836e2~mv2.jpg;23c3bc_fd6dd8c3b2ed40aaa5c428206f14be6c~mv2.jpeg,Designer & Vintage Clothes,217537123517253,Vintage,150.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 14</li>
	<li>Vintage 1970's</li>
	<li>Dark Navy Wool</li>
	<li>Burgundy Silk Inside</li>
	<li>Gold Buttons Engraved with CD</li>
	<li>Pre Owned, Great Condition</li>
</ul>
",SHIPPING INFO,"<p>Please allow 2-5 business days for shipping. Pick Up is available within 1-2 business days and is preferred</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Christian Dior
product_d99d3cc8-bc75-ec47-6c72-f713016f98f3,Product,Dolce & Gabbana Heels,<p>Adorable Vintage Dolce &amp; Gabbana heels.&nbsp;</p>,23c3bc_7b88de742e624615b5caf8fe87af4f81~mv2.jpeg;23c3bc_08327a02c83c4ef1ac32ec706d7eb402~mv2.jpeg;23c3bc_4afda8fc202145fb8d1b4608a0017ab5~mv2.jpeg;23c3bc_27cf4ecdc625449fa6b1659e5a086cb6~mv2.jpeg,Designer & Vintage Clothes;Shoes,366615376135191,Vintage,40.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"<ul>
	<li>Size 6.5</li>
	<li>Vintage</li>
	<li>Pre Owned, Never Worn</li>
</ul>
",SHIPPING INFO,"<p>Please allow 2-5 business days for shipping. Pick Up is available within 1-2 business days and is preferred.&nbsp;</p>

<p>&nbsp;</p>
",REFUNDS & RETURN POLICY,"<p>Unfortunately we do not allow returns or refunds. All sales are final.</p>

<p>All items are sold As-Is. We strive to provide our customers with top-quality second-hand products and thoroughly examine each item before it is posted For Sale on our site. We understand that human error can ocurre. If a customer is unhappy with an item they purchased, they may be eligible for store credit or exchange of equal or lesser value AT THE DISCRETION OF THE OWNER of Sweet Thrift Consignments.</p>
",,,,,,,,,,,,,Dolce & Gabbana
